-0.09908,300,2.47577339,81.681945,1.68718e-06,3.45577e+20,-4.10597e-10,2596550000000000,3.1664124,1.21944e-09
-0.09858,300,2.45521221,82.91139,1.37965e-06,3.45043e+20,-2.22968e-10,2588930000000000,3.2165811,1.2378e-09
-0.09808,300,2.43426281,84.79971,1.08572e-06,3.44551e+20,-1.38256e-11,2583310000000000,3.2720331,1.26599e-09
-0.09758,300,2.41275116,87.42251899999999,7.92729e-07,3.44112e+20,2.16079e-10,2579390000000000,3.3280864,1.30514e-09
-0.09708,300,2.39048369,90.85955199999999,4.89358e-07,3.43746e+20,4.65846e-10,2576750000000000,3.3789407,1.35646e-09
-0.09658,300,2.36724713,95.187072,1.67193e-07,3.43481e+20,7.34588e-10,2574860000000000,3.4178077,1.42106e-09
-0.09608,300,2.34281092,100.46418,-1.77449e-07,3.43352e+20,1.02155e-09,2573100000000000,3.4374027,1.49984e-09
-0.09558,300,2.31693393,106.71247,-5.41621e-07,3.43394e+20,1.32618e-09,2570750000000000,3.4308759,1.59313e-09
-0.09508,300,2.28937696,113.89049,-9.14192e-07,3.43639e+20,1.64809e-09,2567090000000000,3.3931567,1.70029e-09
-0.09458,300,2.25992177,121.86779,-1.27525e-06,3.44112e+20,1.98702e-09,2561410000000000,3.3225014,1.81938e-09
-0.09408,300,2.22839603,130.40565,-1.59699e-06,3.44818e+20,2.34283e-09,2553160000000000,3.2218604,1.94684e-09
-0.09358,300,2.19470119,139.15345,-1.8464e-06,3.45743e+20,2.71553e-09,2542020000000000,3.0995666,2.07744e-09
-0.09308,300,2.15883861,147.66786,-1.98933e-06,3.46843e+20,3.10545e-09,2527950000000000,2.9688855,2.20455e-09
-0.09258,300,2.12092771,155.45738,-1.99548e-06,3.48048e+20,3.51345e-09,2511250000000000,2.8462123,2.32085e-09
-0.09208,300,2.08121017,162.04687,-1.84299e-06,3.49262e+20,3.94116e-09,2492520000000000,2.7481206,2.41922e-09
-0.09157999999999999,300,2.040037,167.04857,-1.52163e-06,3.50378e+20,4.39107e-09,2472520000000000,2.6879561,2.49389e-09
-0.09107999999999999,300,1.99783886,170.22064,-1.03372e-06,3.51283e+20,4.86661e-09,2452040000000000,2.6729984,2.54125e-09
-0.09057999999999999,300,1.95508518,171.49651,-3.92618e-07,3.51873e+20,5.37192e-09,2431780000000000,2.7031325,2.5603e-09
-0.09007999999999999,300,1.91224054,170.97749,3.80533e-07,3.52065e+20,5.9117e-09,2412170000000000,2.7714269,2.55255e-09
-0.08958000000000001,300,1.86972698,168.89441,1.26064e-06,3.51796e+20,6.49084e-09,2393400000000000,2.8662725,2.52145e-09
-0.08908000000000001,300,1.82789823,165.55332,2.22184e-06,3.51027e+20,7.11421e-09,2375430000000000,2.9742036,2.47157e-09
-0.08858000000000001,300,1.78702777,161.28209,3.23949e-06,3.49736e+20,7.786409999999999e-09,2358090000000000,3.0824618,2.4078e-09
-0.08808000000000001,300,1.74730882,156.38967,4.29071e-06,3.47916e+20,8.51162e-09,2341170000000000,3.1807069,2.33476e-09
-0.08758000000000001,300,1.70886239,151.14199,5.35426e-06,3.45566e+20,9.293389999999999e-09,2324520000000000,3.2617413,2.25642e-09
-0.08708,300,1.67174948,145.7527,6.41013e-06,3.42693e+20,1.01346e-08,2308020000000000,3.3214549,2.17596e-09
-0.08658,300,1.63598422,140.38378,7.43946e-06,3.3931e+20,1.1037e-08,2291650000000000,3.3583226,2.09581e-09
-0.08608,300,1.6015461,135.15146,8.42484e-06,3.35439e+20,1.20015e-08,2275380000000000,3.3727495,2.0177e-09
-0.08558,300,1.5683905,130.13396,9.350880000000001e-06,3.31112e+20,1.30277e-08,2259200000000000,3.3664421,1.94279e-09
-0.08508,300,1.53645715,125.37935,1.02047e-05,3.2637e+20,1.41141e-08,2243020000000000,3.341883,1.87181e-09
-0.08458,300,1.50567678,120.91282,1.09764e-05,3.21268e+20,1.52584e-08,2226710000000000,3.3019198,1.80512e-09
-0.08408,300,1.47597599,116.74297,1.16587e-05,3.15868e+20,1.64573e-08,2210030000000000,3.249452,1.74287e-09
-0.08358,300,1.44728076,112.86722,1.22474e-05,3.10242e+20,1.77076e-08,2192730000000000,3.1872049,1.68501e-09
